id,name,description,ingredients,instructions,image,recommended_season,optimal_time_to_enjoy,price,is_alcoholic,prompt
d8a75c12-7f49-4b21-a22c-93a6e1e23c8a,"Tropical Sunrise","A refreshing non-alcoholic cocktail that combines tropical flavors with a citrusy twist.","120 ml orange juice, 60 ml pineapple juice, 30 ml cranberry juice, 15 ml grenadine syrup, Ice as needed, Orange slice and cherry for garnish","In a tall glass, add ice halfway. Gently pour in the orange juice. Follow with the pineapple juice. Slowly pour the cranberry juice over the back of a spoon to create a top layer. Add the grenadine syrup to create the 'sunrise' effect. Stir lightly before serving. Garnish with an orange slice and a cherry.","/images/d8a75c12-7f49-4b21-a22c-93a6e1e23c8a.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Beverage | EMOTION: Invigorating | SCENE: A vibrant scene featuring the 'Tropical Sunrise' non-alcoholic cocktail. The cocktail is presented in a tall, elegant glass, showcasing its layered structure. The bright orange, pineapple, and cranberry layers blend harmoniously, reminiscent of a tropical dawn. A subtle swirl of grenadine adds a touch of artistry, while ice glistens in the sunlight. The glass is garnished with an orange slice and a cherry, offering a hint of the delightful flavors within. The backdrop features a serene outdoor setting, with lush greenery and a hint of sunlight filtering through. | ACTORS: None | LOCATION TYPE: Outdoor patio | CAMERA MODEL: Nikon D850 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Sunlight filtering through leaves | TAGS: non-alcoholic cocktail, layered drink, tropical flavors, outdoor refreshment | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
297b4ea5-72a6-4480-a33a-218de81098c6,Minty Mule,"A refreshing twist on the classic Moscow Mule, featuring vodka, ginger beer, and fresh mint.","45 ml vodka, 120 ml ginger beer, 8-10 fresh mint leaves, Lime wedge for garnish, Ice as needed","In a glass, muddle fresh mint leaves. Add vodka and ginger beer. Fill the glass with ice and stir gently to combine. Garnish with a lime wedge. Enjoy the refreshing 'Minty Mule' cocktail.","/images/297b4ea5-72a6-4480-a33a-218de81098c6.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Creative Cocktail | EMOTION: Refreshing | SCENE: A scene of refreshment featuring the 'Minty Mule' cocktail. The drink is a delightful twist on the classic Moscow Mule, incorporating the invigorating flavors of fresh mint. The glass is garnished with a lime wedge, adding a zesty touch. The backdrop features a lush garden setting, creating a sense of outdoor relaxation and enjoyment. | ACTORS: None | LOCATION TYPE: Garden | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Garden atmosphere | TAGS: minty mule, creative cocktail, garden relaxation, refreshing blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
c8e685c1-9b02-4a9d-8015-0c5e037d723c,Cinnamon Swirl,"A warm and comforting cocktail that combines spiced rum, cinnamon syrup, and hot apple cider.","60 ml spiced rum, 30 ml cinnamon syrup, 120 ml hot apple cider, Cinnamon stick for garnish","In a glass, combine spiced rum and cinnamon syrup. Add hot apple cider and stir gently to combine. Garnish with a cinnamon stick. Sip and savor the comforting flavors of the 'Cinnamon Swirl' cocktail.","/images/c8e685c1-9b02-4a9d-8015-0c5e037d723c.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Cozy Cocktail | EMOTION: Comforting | SCENE: A scene of comfort featuring the 'Cinnamon Swirl' cocktail. The drink combines the warmth of spiced rum with the sweetness of hot apple cider and the aromatic touch of cinnamon. The glass is garnished with a cinnamon stick, evoking a sense of coziness. The backdrop features a rustic cabin interior, providing the perfect setting for a relaxing evening. | ACTORS: None | LOCATION TYPE: Cabin | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Rustic cabin ambiance | TAGS: cinnamon swirl, cozy cocktail, rustic cabin, comforting blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
c4e8f309-e3f6-4ae6-ae50-d68ca605b69e,Tropical Breeze,"A tropical escape in a glass, featuring rum, passion fruit juice, and coconut cream.","45 ml rum, 60 ml passion fruit juice, 30 ml coconut cream, Passion fruit and mint sprig for garnish, Ice as needed","In a glass, combine rum, passion fruit juice, and coconut cream. Fill the glass with ice and stir gently to combine. Garnish with a passion fruit and a mint sprig. Transport yourself to a tropical paradise with the 'Tropical Breeze' cocktail.","/images/c4e8f309-e3f6-4ae6-ae50-d68ca605b69e.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Tropical Cocktail | EMOTION: Exotic | SCENE: A scene of exoticism featuring the 'Tropical Breeze' cocktail. The drink captures the essence of a tropical getaway, blending rum, passion fruit juice, and creamy coconut. The glass is garnished with a passion fruit and a sprig of mint, enhancing its visual allure. The backdrop features a stunning beachfront vista, inviting you to embrace the exotic flavors and ambiance. | ACTORS: None | LOCATION TYPE: Beachfront | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Beachfront ambiance | TAGS: tropical breeze, exotic cocktail, beachfront paradise, vibrant blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
cfa1281a-1f4a-4f8f-87da-9c0e5e23ce37,Mango Tango,"A tropical delight that blends rum, mango puree, and a splash of lime.","45 ml rum, 60 ml mango puree, 15 ml lime juice, Mango slice for garnish, Ice as needed","In a glass, combine rum, mango puree, and lime juice. Fill the glass with ice and stir gently to combine. Garnish with a mango slice. Savor the tropical 'Mango Tango' cocktail.","/images/cfa1281a-1f4a-4f8f-87da-9c0e5e23ce37.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Tropical Cocktail | EMOTION: Refreshing | SCENE: A scene of tropical paradise featuring the 'Mango Tango' cocktail. The drink marries the sweetness of mango puree with the zesty kick of lime and the warmth of rum. The glass is adorned with a mango slice, evoking thoughts of sun-soaked beaches. The backdrop features a vibrant beach bar, inviting you to embrace the summery vibes. | ACTORS: None | LOCATION TYPE: Beach bar | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Beach bar ambiance | TAGS: mango tango, tropical cocktail, beachside delight, refreshing blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
21e2e0d6-6a09-4db4-94ef-9a0f2c476e1f,Spiced Sunset,"A cozy cocktail that combines whiskey, spiced syrup, and warm apple cider.","60 ml whiskey, 30 ml spiced syrup, 120 ml warm apple cider, Cinnamon stick for garnish","In a glass, combine whiskey and spiced syrup. Add warm apple cider and stir gently to combine. Garnish with a cinnamon stick. Sip and enjoy the comforting 'Spiced Sunset' cocktail.","/images/21e2e0d6-6a09-4db4-94ef-9a0f2c476e1f.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Cozy Cocktail | EMOTION: Comforting | SCENE: A scene of coziness featuring the 'Spiced Sunset' cocktail. The drink combines the warmth of whiskey with the comforting spices of the syrup and the soothing sweetness of warm apple cider. The glass is garnished with a cinnamon stick, evoking the feeling of a fireside embrace. The backdrop features a rustic cabin interior, inviting you to unwind and savor the moment. | ACTORS: None | LOCATION TYPE: Cabin | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Rustic cabin ambiance | TAGS: spiced sunset, cozy cocktail, rustic cabin, comforting blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
bfa5c0f2-14cd-4ee4-9f01-5fb2e71f8f82,Cherry Crush,"A delightful cocktail that combines gin, cherry liqueur, and a splash of citrus.","45 ml gin, 30 ml cherry liqueur, 15 ml lemon juice, Cherry and lemon twist for garnish, Ice as needed","In a glass, combine gin, cherry liqueur, and lemon juice. Fill the glass with ice and stir gently to combine. Garnish with a cherry and a lemon twist. Enjoy the refreshing 'Cherry Crush' cocktail.","/images/bfa5c0f2-14cd-4ee4-9f01-5fb2e71f8f82.jpg","spring","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Cocktail | EMOTION: Delightful | SCENE: A scene of delight featuring the 'Cherry Crush' cocktail. The drink blends the crispness of gin, the sweetness of cherry liqueur, and the zest of lemon juice. The glass is garnished with a cherry and a lemon twist, enhancing its visual allure. The backdrop features a sunlit garden, inviting you to embrace the outdoors and savor the moment. | ACTORS: None | LOCATION TYPE: Garden | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Sunlit garden scene | TAGS: cherry crush, refreshing cocktail, outdoor relaxation, delightful blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
f9b48c03-df7d-47de-8cd9-9c03b7ee7226,Sunset Sangria,"A colorful and fruity cocktail that combines red wine, citrus, and a medley of fresh fruits.","120 ml red wine, 30 ml orange liqueur, 15 ml lemon juice, Mixed fresh fruits (orange slices, berries, apple slices) for garnish, Ice as needed","In a glass, combine red wine, orange liqueur, and lemon juice. Add mixed fresh fruits and ice. Stir gently to combine. Garnish with a variety of fresh fruits. Enjoy the vibrant 'Sunset Sangria' cocktail.","/images/f9b48c03-df7d-47de-8cd9-9c03b7ee7226.jpg","summer","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Colorful Cocktail | EMOTION: Vibrant | SCENE: A scene of vibrancy featuring the 'Sunset Sangria' cocktail. The drink captures the joyful spirit of summer with its colorful medley of red wine, citrus, and fresh fruits. The glass is garnished with a variety of fresh fruits, creating a feast for the eyes. The backdrop features a lively outdoor patio, perfect for embracing the evening breeze and socializing. | ACTORS: None | LOCATION TYPE: Outdoor patio | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Outdoor patio ambiance | TAGS: sunset sangria, colorful cocktail, outdoor gathering, vibrant blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
cdec7fae-133e-40fb-80c6-74ee4d64888d,Sekiro's Resolve,"An homage to Sekiro's courage, this cocktail combines aged Japanese whisky, plum wine, and a touch of cherry blossom essence.","60 ml aged Japanese whisky, 30 ml plum wine, 10 ml cherry blossom essence, Cherry blossom petals for garnish, Ice as needed","In a mixing glass, combine aged Japanese whisky, plum wine, and cherry blossom essence. Add ice and stir gently to combine. Strain into a glass. Garnish with delicate cherry blossom petals. Embrace the courage of 'Sekiro's Resolve' and savor the blend of flavors that pay tribute to the game.","/images/cdec7fae-133e-40fb-80c6-74ee4d64888d.jpg","spring","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Japanese Cocktail | EMOTION: Courageous | SCENE: A scene of courage inspired by Sekiro, featuring the 'Sekiro's Resolve' cocktail. The drink pays homage to the game's themes with aged Japanese whisky, plum wine, and cherry blossom essence. The glass is garnished with delicate cherry blossom petals, adding a touch of elegance. The backdrop showcases a serene Japanese garden in spring, creating an atmosphere of renewal and determination. | ACTORS: None | LOCATION TYPE: Japanese garden | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: spring ambiance | TAGS: sekiro's resolve, Japanese cocktail, serene garden, courage tribute | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
ad8b0717-ee67-4010-9a44-3f48cf91253e,Citrus Spritz,"A refreshing and bubbly cocktail that combines vodka, citrus juices, and sparkling water.","45 ml vodka, 30 ml orange juice, 15 ml lime juice, 120 ml sparkling water, Orange and lime slices for garnish, Ice as needed","In a glass, combine vodka, orange juice, and lime juice. Fill the glass with ice and top up with sparkling water. Stir gently to combine. Garnish with orange and lime slices. Enjoy the effervescent 'Citrus Spritz' cocktail.","/images/ad8b0717-ee67-4010-9a44-3f48cf91253e.jpg","spring","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Cocktail | EMOTION: Effervescent | SCENE: A scene of effervescence featuring the 'Citrus Spritz' cocktail. The drink combines the crispness of vodka, the tanginess of citrus juices, and the bubbly delight of sparkling water. The glass is garnished with orange and lime slices, enhancing its visual appeal. The backdrop features a bright and airy garden setting, inviting you to enjoy the refreshing flavors under the sun. | ACTORS: None | LOCATION TYPE: Garden | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Garden atmosphere | TAGS: citrus spritz, refreshing cocktail, garden relaxation, effervescent blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
ba7ca894-85d4-4ee4-bf2f-587936fa9e9a,Tropical Paradise,"A refreshing mocktail that blends coconut water, pineapple juice, and a splash of lime.","120 ml coconut water, 60 ml pineapple juice, 15 ml lime juice, Pineapple wedge and mint sprig for garnish, Ice as needed","In a glass, combine coconut water, pineapple juice, and lime juice. Fill the glass with ice and stir gently to combine. Garnish with a pineapple wedge and a mint sprig. Transport yourself to a 'Tropical Paradise' with every sip of this mocktail.","/images/ba7ca894-85d4-4ee4-bf2f-587936fa9e9a.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Mocktail | EMOTION: Relaxing | SCENE: A scene of relaxation featuring the 'Tropical Paradise' mocktail. The drink combines the hydrating properties of coconut water with the sweetness of pineapple juice and the zesty touch of lime. The glass is adorned with a pineapple wedge and a mint sprig, adding a tropical touch. The backdrop features a serene beach hammock setup, inviting you to unwind and enjoy the moment. | ACTORS: None | LOCATION TYPE: Beach hammock | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Beach hammock ambiance | TAGS: tropical paradise, refreshing mocktail, beachside relaxation, hydrating blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
1761a3b2-b80f-42c6-b6e9-169a927ee9f5,Citrus Zing,"A tangy and invigorating mocktail that combines orange juice, lemonade, and a hint of ginger.","120 ml orange juice, 60 ml lemonade, 15 ml ginger syrup, Orange slice and lemon twist for garnish, Ice as needed","In a glass, combine orange juice, lemonade, and ginger syrup. Fill the glass with ice and stir gently to combine. Garnish with an orange slice and a lemon twist. Enjoy the invigorating 'Citrus Zing' mocktail.","/images/1761a3b2-b80f-42c6-b6e9-169a927ee9f5.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Mocktail | EMOTION: Invigorating | SCENE: A scene of invigoration featuring the 'Citrus Zing' mocktail. The drink fuses the tanginess of orange juice, the zesty kick of lemonade, and the warmth of ginger syrup. The glass is garnished with an orange slice and a lemon twist, adding a burst of citrus aroma. The backdrop features a lively farmers' market, creating a sense of vibrancy and energy. | ACTORS: None | LOCATION TYPE: Farmers' market | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Farmers' market ambiance | TAGS: citrus zing, refreshing mocktail, vibrant market, invigorating blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
be1eb2a1-34c1-44f6-862d-09b96d6a9a57,Berry Breeze,"A delightful mocktail that blends mixed berries, mint, and a splash of soda.","120 g mixed berries (strawberries, blueberries, raspberries), 8-10 fresh mint leaves, 60 ml soda water, Lemon twist and mint sprig for garnish, Ice as needed","In a glass, muddle mixed berries and fresh mint leaves. Add ice and soda water. Stir gently to combine. Garnish with a lemon twist and a mint sprig. Enjoy the delightful 'Berry Breeze' mocktail.","/images/be1eb2a1-34c1-44f6-862d-09b96d6a9a57.jpg","spring","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Mocktail | EMOTION: Delightful | SCENE: A scene of delight featuring the 'Berry Breeze' mocktail. The drink celebrates the freshness of mixed berries and the invigorating touch of mint. The glass is garnished with a lemon twist and a mint sprig, enhancing its visual allure. The backdrop features a lush garden setting, inviting you to savor the outdoors and the flavors of the season. | ACTORS: None | LOCATION TYPE: Garden | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Garden atmosphere | TAGS: berry breeze, refreshing mocktail, outdoor relaxation, delightful blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
74c2c83a-62c2-42fe-b6e1-6c978fb33f46,Minty Sparkler,"A refreshing and effervescent mocktail that blends mint, lime, and sparkling water.","8-10 fresh mint leaves, 15 ml lime juice, 120 ml sparkling water, Lime twist and mint sprig for garnish, Ice as needed","In a glass, muddle fresh mint leaves. Add lime juice and ice. Top up with sparkling water. Stir gently to combine. Garnish with a lime twist and a mint sprig. Enjoy the minty effervescence of the 'Minty Sparkler' mocktail.","/images/74c2c83a-62c2-42fe-b6e1-6c978fb33f46.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Mocktail | EMOTION: Effervescent | SCENE: A scene of effervescence featuring the 'Minty Sparkler' mocktail. The drink marries the invigorating flavors of fresh mint and zesty lime with the bubbly delight of sparkling water. The glass is garnished with a lime twist and a mint sprig, creating a visual feast. The backdrop features a bright and airy cafe terrace, inviting you to enjoy the lively atmosphere. | ACTORS: None | LOCATION TYPE: Cafe terrace | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Cafe terrace ambiance | TAGS: minty sparkler, refreshing mocktail, lively cafe, effervescent blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
de2952a6-7682-44b4-a5c7-4dd4fb69a6e1,Citrus Delight,"A citrus-infused mocktail that combines orange juice, lemonade, and a splash of grenadine.","120 ml orange juice, 60 ml lemonade, 15 ml grenadine syrup, Orange slice and cherry for garnish, Ice as needed","In a glass, combine orange juice, lemonade, and grenadine syrup. Fill the glass with ice and stir gently to combine. Garnish with an orange slice and a cherry. Enjoy the delightful 'Citrus Delight' mocktail.","/images/de2952a6-7682-44b4-a5c7-4dd4fb69a6e1.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Mocktail | EMOTION: Delightful | SCENE: A scene of delight featuring the 'Citrus Delight' mocktail. The drink harmonizes the tanginess of orange juice, the zesty kick of lemonade, and the sweetness of grenadine syrup. The glass is garnished with an orange slice and a cherry, enhancing its visual appeal. The backdrop features a sunny patio, creating a perfect atmosphere to enjoy the drink's refreshing flavors. | ACTORS: None | LOCATION TYPE: Sunny patio | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Sunny patio ambiance | TAGS: citrus delight, refreshing mocktail, patio relaxation, delightful blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
1281ab89-9f75-4d76-9c8e-6aef3b91d5ef,Amaretto Sunrise,"A vibrant cocktail that combines amaretto, orange juice, and grenadine.","45 ml amaretto liqueur, 120 ml orange juice, 15 ml grenadine syrup, Orange slice and cherry for garnish, Ice as needed","In a glass, combine amaretto liqueur and orange juice. Fill the glass with ice and gently pour in grenadine syrup. It will settle at the bottom, creating a sunrise effect. Garnish with an orange slice and a cherry. Enjoy the vibrant 'Amaretto Sunrise' cocktail.","/images/1281ab89-9f75-4d76-9c8e-6aef3b91d5ef.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Colorful Cocktail | EMOTION: Vibrant | SCENE: A scene of vibrancy featuring the 'Amaretto Sunrise' cocktail. The drink marries the richness of amaretto with the citrusy burst of orange juice. The glass is garnished with an orange slice and a cherry, adding to its visual allure. The backdrop features a beachside bar, creating an ambiance of relaxation and liveliness. | ACTORS: None | LOCATION TYPE: Beachside bar | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Beachside bar atmosphere | TAGS: amaretto sunrise, colorful cocktail, beachside vibes, vibrant blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
2367cd89-6a10-4f9e-91c2-ba52c389d3f8,Caramel Apple Martini,"A luscious cocktail that blends vodka, apple liqueur, and a drizzle of caramel.","45 ml vodka, 30 ml apple liqueur, 15 ml caramel syrup, Apple slice for garnish","In a shaker, combine vodka, apple liqueur, and caramel syrup. Add ice and shake until well-chilled. Strain into a chilled martini glass. Garnish with an apple slice. Sip and savor the luscious 'Caramel Apple Martini' cocktail.","/images/2367cd89-6a10-4f9e-91c2-ba52c389d3f8.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Indulgent Cocktail | EMOTION: Luscious | SCENE: A scene of indulgence featuring the 'Caramel Apple Martini' cocktail. The drink combines the smoothness of vodka, the sweetness of apple liqueur, and the richness of caramel. The glass is garnished with an apple slice, enhancing its visual appeal. The backdrop features an elegant lounge, inviting you to savor the drink's luscious flavors in style. | ACTORS: None | LOCATION TYPE: Lounge | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Elegant lounge ambiance | TAGS: caramel apple martini, indulgent cocktail, sophisticated lounge, luscious blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
3e4f5678-678f-4321-bcde-2e1a3b45678b,Maple Old Fashioned,"A modern twist on the classic cocktail, featuring bourbon, maple syrup, and aromatic bitters.","60 ml bourbon, 15 ml pure maple syrup, 2-3 dashes aromatic bitters, Orange twist and cherry for garnish, Ice as needed","In a glass, combine bourbon, maple syrup, and aromatic bitters. Add ice and stir gently to combine. Garnish with an orange twist and a cherry. Savor the refined flavors of the 'Maple Old Fashioned' cocktail.","/images/3e4f5678-678f-4321-bcde-2e1a3b45678b.jpg","summer","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Refined | SCENE: A scene of refinement featuring the 'Maple Old Fashioned' cocktail. The drink offers a modern take on the classic Old Fashioned, infusing the rich depth of bourbon with the sweetness of maple syrup. The glass is garnished with an orange twist and a cherry, adding a touch of sophistication. The backdrop features a stylish bar setting, inviting you to enjoy the drink's timeless allure. | ACTORS: None | LOCATION TYPE: Bar | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Stylish bar ambiance | TAGS: maple old fashioned, classic cocktail, timeless elegance, refined blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
46d7e890-1234-5678-abcd-567812345678,Whiskey Sour Twist,"A zesty cocktail that combines whiskey, lemon juice, and a touch of elderflower liqueur.","60 ml whiskey, 30 ml lemon juice, 15 ml elderflower liqueur, Lemon twist for garnish","In a shaker, combine whiskey, lemon juice, and elderflower liqueur. Add ice and shake until well-chilled. Strain into a rocks glass filled with ice. Garnish with a lemon twist. Enjoy the zesty 'Whiskey Sour Twist' cocktail.","/images/46d7e890-1234-5678-abcd-567812345678.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Zesty Cocktail | EMOTION: Zesty | SCENE: A scene of zestiness featuring the 'Whiskey Sour Twist' cocktail. The drink harmonizes the boldness of whiskey with the zesty kick of lemon juice and the delicate sweetness of elderflower liqueur. The glass is garnished with a lemon twist, enhancing its visual appeal. The backdrop features a modern rooftop bar, inviting you to enjoy the drink's zesty flavors while embracing the urban atmosphere. | ACTORS: None | LOCATION TYPE: Rooftop bar | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Rooftop bar ambiance | TAGS: whiskey sour twist, zesty cocktail, urban rooftop, flavorful blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
890a1b23-3456-789c-de12-34567890a123,Elderberry Fizz,"A delightful cocktail that combines elderberry liqueur, lemonade, and sparkling water.","45 ml elderberry liqueur, 60 ml lemonade, 120 ml sparkling water, Lemon twist and elderberries for garnish, Ice as needed","In a glass, combine elderberry liqueur and lemonade. Fill the glass with ice and top up with sparkling water. Stir gently to combine. Garnish with a lemon twist and a few elderberries. Sip and enjoy the 'Elderberry Fizz' cocktail.","/images/890a1b23-3456-789c-de12-34567890a123.jpg","spring","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Cocktail | EMOTION: Delightful | SCENE: A scene of delight featuring the 'Elderberry Fizz' cocktail. The drink blends the richness of elderberry liqueur with the zesty burst of lemonade and the effervescent delight of sparkling water. The glass is garnished with a lemon twist and a few elderberries, adding to its visual allure. The backdrop features a blooming garden, creating a perfect atmosphere to enjoy the refreshing flavors. | ACTORS: None | LOCATION TYPE: Garden | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Garden atmosphere | TAGS: elderberry fizz, refreshing cocktail, outdoor relaxation, delightful blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
f7d29f76-5d0c-4ea0-9cf1-2e7b3cf87e1d,Fiery Passion,"A daring cocktail that combines tequila, habanero-infused syrup, and tangy passion fruit.","60 ml tequila, 30 ml habanero-infused syrup, 45 ml passion fruit juice, Habanero slice for garnish, Ice as needed","In a shaker, combine tequila, habanero-infused syrup, and passion fruit juice. Add ice and shake vigorously. Strain into a glass filled with ice. Garnish with a habanero slice. Embrace the heat of the 'Fiery Passion' cocktail.","/images/f7d29f76-5d0c-4ea0-9cf1-2e7b3cf87e1d.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Bold Cocktail | EMOTION: Daring | SCENE: A scene of daring featuring the 'Fiery Passion' cocktail. The drink combines the boldness of tequila with the fiery kick of habanero-infused syrup and the tangy allure of passion fruit. The glass is garnished with a habanero slice, hinting at the drink's daring nature. The backdrop features a dynamic rooftop bar, inviting you to indulge in the intense flavors and vibrant atmosphere. | ACTORS: None | LOCATION TYPE: Rooftop bar | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Rooftop bar ambiance | TAGS: fiery passion, bold cocktail, daring vibes, intense blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
ac8e79d0-341b-4b0f-80f7-8d2e5c7f482f,Smokey Elixir,"A mesmerizing cocktail that combines mezcal, charred rosemary, and a hint of blackberry liqueur.","60 ml mezcal, 15 ml blackberry liqueur, Charred rosemary sprig for garnish, Ice as needed","In a glass, combine mezcal and blackberry liqueur. Add ice and stir gently to combine. Garnish with a charred rosemary sprig. Sip and be enchanted by the 'Smokey Elixir' cocktail.","/images/ac8e79d0-341b-4b0f-80f7-8d2e5c7f482f.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Enchanting Cocktail | EMOTION: Mesmerizing | SCENE: A scene of enchantment featuring the 'Smokey Elixir' cocktail. The drink marries the smokiness of mezcal with the mysterious touch of charred rosemary and the allure of blackberry liqueur. The glass is garnished with a charred rosemary sprig, adding to its visual intrigue. The backdrop features a candlelit lounge, creating an atmosphere of intimacy and allure. | ACTORS: None | LOCATION TYPE: Candlelit lounge | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Candlelit lounge ambiance | TAGS: smokey elixir, enchanting cocktail, intimate lounge, mesmerizing blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
